Date,lecture,id,country,country_lecture,IFrage1,IFrage2,IFrage3,IFrage4,lotterie1,lotterie2,lotterie3,lotterie4,lotterie5,lotterie6,lotterie7,lotterie8,lotterie9,lotterie10,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12a,II12b,II13,II14,II15,II16,II17,II18,II19,age,gender,studienfach,category.major,nationalitt,category.nat,kultur,andere_kultur,category.culture,cl.culture,Africa,Anglo,Germanic,L.America,L.Europe,E.Europe,Asia,M.East,theta9,theta10,theta,logtheta,riskless_i,risk_d,implicit_i_1year,implicit_i_10year,beta,delta,native.dummy,Econ.dummy,East.West,North.South,GDPcapita,logGDPcapita,inflation.07,real.growthrate.07,Loggrowthrate,Lehman_dummy,GINI_Index,RRP_gains,RRP_loss,strictly_admissible,strictly_nonadmissible,strictly_admissible_dummy,weakly_admissible,weakly_nonadmissible,weakly_admissible_dummy
NA,Shanghai,CN46,China,China         _Shanghai,1,200,2000,1,10,1,4,40,0.4,2,48,60,NA,NA,2,2,3,3,2,5,4,3,3,4,3,4,4,2,1,2,3,2,2,4,19,0,Economics,Eco,China-Henan,China,China,,China,Asia,0,0,0,0,0,0,1,0,NA,NA,NA,NA,0.291549665014884,0.548527365362254,1,0.349282847673563,0.645774833,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.96233312983313,0,NA,1,0,1,NA,1
NA,Shanghai,CN47,China,China         _Shanghai,1,300,2100,0,NA,4,2,10,0,4,60,80,62.4,200,2,2,3,4,3,2,4,1,2,2,3,3,3,2,3,4,3,3,4,3,19,0,Economics,Eco,China_Sichuan,China,China,,China,Asia,0,0,0,0,0,0,1,0,2.496,2,2.248,0.351796306897024,0.241365817015209,1.41669293521657,2,0.355882106693847,0.413788606,0.805564312,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,NA,0.291666666666667,NA,1,0,NA,NA,NA
NA,Shanghai,CN48,China,China         _Shanghai,0,120,2000,0,10,6,80,4000,4,200,20,40,41.6,200,2,4,2,3,3,3,2,2,2,2,3,3,4,3,4,4,4,2,3,4,20,0,Economics,Eco,China-Henan,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0.366976259529868,-0.122150080051349,0.2,0.349282847673563,1.139146883,0.7315416,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.5002035002035,-0.458333333333333,NA,1,0,1,NA,1
NA,Shanghai,CN49,China,China         _Shanghai,1,140,1000,0,20,10,14,180,2,14,10,10,41.6,140,2,1,3,1,1,4,4,1,2,3,2,3,3,2,3,2,4,2,3,4,20,0,Economics,Eco,China-Jiangsu,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,1.4,1.532,0.185258765296585,0.244155496934758,0.125261274373821,0.4,0.258925411794167,0.888682498,0.803758053,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.861610704110704,-0.8125,1,NA,1,1,NA,1
NA,Peking,CN5,China,China         _Peking,1,160,1000,1,91,60,90,6000,10,240,40,60,41.6,200,1,1,1,2,2,3,3,2,2,3,3,4,4,2,2,4,4,2,3,2,21,0,Statistics,Eco,China-Beijing,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0.225832448053191,0.305235476953677,0.6,0.258925411794167,0.76614528,0.815772173,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0,-0.0833333333333333,1,NA,1,1,NA,1
NA,Shanghai,CN50,China,China         _Shanghai,1,300,10000,0,10,6,10,80,0,20,40,60,99.84,400,2,4,1,2,2,3,1,2,3,4,3,1,3,2,3,3,3,4,4,4,20,1,Economics,Eco,China_Shangha,China,China,,China,Asia,0,0,0,0,0,0,1,0,3.9936000000000003,4,3.9968000000000004,0.601712416694042,0.47641602193981,1.03194760515969,2,0.584893192461113,0.492138674,0.677315868,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.930388685388685,-0.0833333333333333,NA,1,0,1,NA,1
NA,Shanghai,CN51,China,China         _Shanghai,1,110,200,0,80,30,80,3000,4,200,20,30,31.2,160,3,3,2,2,1,5,2,3,2,3,4,3,4,3,3,2,4,2,3,3,20,1,Economics,Eco,China-Nanjing,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.248,1.6,1.424,0.153509989300838,0.0686822350071037,0.0293050300332616,0.1,0.0717734625362931,0.971529305,0.935731845,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.333109483109483,-0.541666666666667,1,NA,1,1,NA,1
NA,Shanghai,CN52,China,China         _Shanghai,1,1000,20000,0,80,50,70,4000,10,200,50,60,31.2,140,3,4,1,3,2,2,1,1,3,3,3,4,4,2,3,2,4,2,3,4,20,1,Economics,Eco,China_Hangzho,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.248,1.4,1.3239999999999998,0.121887985103681,0.394950793962421,6.16871164436886,9,0.698646464634247,0.139495079,0.716871164,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.168294668294668,0.0208333333333333,1,NA,1,1,NA,1
NA,Shanghai,CN53,China,China         _Shanghai,1,1000,16000,0,10,8,9,12,2,4,20,30,24.96,100,1,1,1,1,1,4,3,3,2,2,4,4,4,3,4,4,4,2,5,4,21,0,Economics,Eco,China-Shangha,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.360790000174377,6.34867246137799,9,0.661162039935427,0.136079,0.734867246,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.906351648351648,-0.541666666666667,NA,1,0,1,NA,1
NA,Shanghai,CN54,China,China         _Shanghai,1,2000,40000,0,10,4,6,200,2,10,10,12,208,1000,2,3,2,3,2,2,1,3,4,4,4,3,4,4,4,2,4,4,4,3,20,0,Economics,Eco,China-Shangha,China,China,,China,Asia,0,0,0,0,0,0,1,0,8.32,10,9.16,0.961895473667851,0.394950793962421,13.3374232887377,19,0.82056420302608,0.06974754,0.716871164,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.913629426129426,-0.795833333333333,NA,1,0,1,NA,1
NA,Shanghai,CN55,China,China         _Shanghai,1,140,4000,1,70,40,60,2000,20,100,40,50,41.6,120,2,2,1,3,2,2,1,1,2,2,4,4,3,2,2,2,3,2,2,4,20,0,Economics,Eco,China-Shangha,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,1.2,1.432,0.155943017971837,0.451343516922649,-0.0353765434054616,0.4,0.446125549591925,1.036673941,0.689016755,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.191239316239316,-0.166666666666667,1,NA,1,1,NA,1
NA,Shanghai,CN56,China,China         _Shanghai,1,200,2000,0,40,20,40,2000,2,40,16,20,41.6,200,1,2,2,2,2,4,2,2,2,4,4,4,4,3,2,4,4,4,4,3,20,1,Economics,Eco,China-Shangha,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0.291549665014884,0.548527365362254,1,0.349282847673563,0.645774833,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.68044363044363,-0.666666666666667,1,NA,1,1,NA,1
NA,Shanghai,CN57,China,China         _Shanghai,1,200,1000,0,90,58,88,4000,8,200,40,50,27.04,110,1,2,2,4,2,5,4,2,4,5,3,2,3,2,4,4,4,3,2,3,20,1,Economics,Eco,China-Sichuan,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.0816,1.1,1.0908,0.0377451292695923,0.195813174500402,0.672502061900747,1,0.258925411794167,0.597906587,0.836251031,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.127757427757428,-0.166666666666667,1,NA,1,1,NA,1
NA,Shanghai,CN58,China,China         _Shanghai,1,200,2000,0,20,20,20,200,1,20,20,30,31.2,200,2,3,2,2,2,3,2,1,2,2,3,1,3,3,2,1,3,2,2,3,20,0,Economics,Eco,China-Jiangxi,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.248,2,1.624,0.210586024905157,0.291549665014884,0.548527365362254,1,0.349282847673563,0.645774833,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.83466625966626,-0.541666666666667,1,NA,1,1,NA,1
NA,Shanghai,CN59,China,China         _Shanghai,1,200,2000,1,10,40,8,200,0,20,26,10,41.6,200,1,1,3,3,2,3,3,2,3,2,3,4,4,2,2,2,2,4,3,4,21,0,Economics,Eco,China_Zhejian,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0.291549665014884,0.548527365362254,1,0.349282847673563,0.645774833,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.836314611314611,-0.645833333333333,NA,1,0,1,NA,1
NA,Peking,CN6,China,China         _Peking,1,200,2000,1,80,40,80,2000,10,200,40,50,49.92,200,2,3,3,1,4,3,1,2,2,2,3,4,4,1,2,3,4,2,3,4,21,1,Statistics,Eco,China-Xingjia,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.9968000000000001,2,1.9984000000000002,0.30068242103006,0.291549665014884,0.548527365362254,1,0.349282847673563,0.645774833,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.233109483109483,-0.166666666666667,1,NA,1,1,NA,1
NA,Shanghai,CN60,China,China         _Shanghai,0,200,2000,1,10,6,9,600,1,24,4.8,6,49.92,200,1,3,2,3,2,3,2,1,2,1,3,3,4,3,4,1,4,2,4,4,21,0,Economics,Eco,China_Zhejian,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.9968000000000001,2,1.9984000000000002,0.30068242103006,0.291549665014884,0.548527365362254,1,0.349282847673563,0.645774833,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.898351648351648,-0.9,NA,1,0,1,NA,1
NA,Shanghai,CN61,China,China         _Shanghai,1,200,1000,0,40,4,20,200,2,30,20,24,62.4,400,3,2,1,3,2,2,1,2,4,4,4,3,4,2,2,3,3,3,4,4,20,0,Economics,Eco,China-Shandon,China,China,,China,Asia,0,0,0,0,0,0,1,0,2.496,4,3.248,0.511616020569138,0.195813174500402,0.672502061900747,1,0.258925411794167,0.597906587,0.836251031,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.818869556369556,-0.591666666666667,1,NA,1,1,NA,1
NA,Shanghai,CN62,China,China         _Shanghai,0,200,102400,0,10,0,40,100,0,4,48,60,232.96,2000,1,1,3,3,3,3,2,4,4,4,3,3,3,2,2,2,4,4,4,4,26,1,Economics,Eco,China_Zhejian,China,China,,China,Asia,0,0,0,0,0,0,1,0,9.3184,20,14.6592,1.16611027009599,1,0,1,1,1,0.5,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.902055352055352,0,NA,1,0,1,NA,1
NA,Shanghai,CN63,China,China         _Shanghai,1,200,20000,0,90,40,88,4000,8,200,4,6,62.4,400,1,1,1,2,3,4,3,3,2,4,3,4,4,3,2,1,4,2,4,4,23,1,Finance,Eco,China-Shangha,China,China,,China,Asia,0,0,0,0,0,0,1,0,2.496,4,3.248,0.511616020569138,0.668100537200059,0.198968500637882,1,0.698646464634247,0.834050269,0.59948425,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.177757427757428,-0.908333333333333,1,NA,1,1,NA,1
NA,Shanghai,CN64,China,China         _Shanghai,0,400,40000,1,10,10,50,200,2,200,48,60,249.6,500,1,2,3,2,1,3,2,3,1,3,3,4,4,4,4,2,2,2,5,1,24,1,Economics,Eco,China_Fuzhou,China,China,,China,Asia,0,0,0,0,0,0,1,0,9.984,5,7.492,0.8745977687032,0.668100537200059,1.39793700127576,3,0.82056420302608,0.417025134,0.59948425,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.683536833536834,0,NA,1,0,1,NA,1
NA,Shanghai,CN65,China,China         _Shanghai,1,400,10000,1,90,40,60,400,4,100,30,40,37.44,160,1,2,1,2,1,NA,1,2,2,3,3,2,4,3,1,3,4,4,3,4,24,1,Economics,Eco,China_Zhejian,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.4975999999999998,1.6,1.5488,0.189995339964318,0.429969148308729,1.79726314706225,3,0.584893192461113,0.357492287,0.699315787,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.465720390720391,-0.354166666666667,1,NA,1,1,NA,1
NA,Shanghai,CN66,China,China         _Shanghai,0,200,2000,0,80,20,60,200,4,40,10,12,62.4,400,3,3,2,4,4,4,2,2,2,3,4,3,4,4,2,2,4,2,4,4,23,1,Finance,Eco,China_Hefei,China,China,,China,Asia,0,0,0,0,0,0,1,0,2.496,4,3.248,0.511616020569138,0.291549665014884,0.548527365362254,1,0.349282847673563,0.645774833,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.586813186813187,-0.795833333333333,1,NA,1,1,NA,1
NA,Shanghai,CN67,China,China         _Shanghai,1,130,400,1,70,40,60,3000,2,120,48,60,24.96,150,2,3,3,4,4,4,2,3,3,4,3,3,4,2,2,3,3,2,2,3,26,0,Finance,Eco,China-Shanxi,China,Multicult,,multicultu,other,0,0,0,0,0,0,0,0,0.9984000000000001,1.5,1.2492,0.096631975558161,0.13301375448187,0.147382363945346,0.3,0.148698354997035,0.871549042,0.882601818,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.44957264957265,0,1,NA,1,1,NA,1
NA,Shanghai,CN68,China,China         _Shanghai,0,400,2000,1,80,20,60,1000,4,40,20,20,104,400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,1,Finance,Eco,China-Shangha,China,China,,China,Asia,0,0,0,0,0,0,1,0,4.16,4,4.08,0.61066016308988,0.195813174500402,2.34500412380149,3,0.349282847673563,0.298953294,0.836251031,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.564590964590965,-0.625,1,NA,1,1,NA,1
NA,Shanghai,CN69,China,China         _Shanghai,1,110,220,0,10,60,90,6000,10,240,48,60,24.96,100,2,3,2,3,3,3,2,3,3,4,3,3,4,2,2,1,4,2,3,4,24,1,Finance,Eco,China,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.0800597388923061,0.0184621835160195,0.1,0.0820373898183429,0.98187249,0.925874712,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.148351648351648,0,NA,1,0,1,NA,1
NA,Peking,CN7,China,China         _Peking,0,200,2000,1,100,100,100,1000,50,200,80,100,41.6,120,2,2,3,3,2,3,2,2,3,2,3,4,3,2,4,2,3,2,2,3,21,1,Statistics,Eco,China-Beijing,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,1.2,1.432,0.155943017971837,0.291549665014884,0.548527365362254,1,0.349282847673563,0.645774833,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,-0.646113146113146,0.666666666666667,NA,1,0,1,NA,1
NA,Shanghai,CN70,China,China         _Shanghai,1,120,600,0,60,40,60,100,10,100,40,50,208,2000,3,2,1,2,2,4,2,3,1,2,3,4,4,2,2,2,4,4,2,3,23,1,Economics,Eco,China_Sichuan,China,China,,China,Asia,0,0,0,0,0,0,1,0,8.32,20,14.16,1.15106325335375,0.195813174500402,0.00350123714044814,0.2,0.196231198851315,0.996510979,0.836251031,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.428998778998779,-0.166666666666667,1,NA,1,1,NA,1
NA,Shanghai,CN71,China,China         _Shanghai,0,140,1000,1,90,60,90,6000,10,240,48,60,24.96,140,2,2,2,2,2,3,2,3,3,3,3,3,4,2,3,2,4,2,4,4,NA,0,Economics,Eco,Chinese,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1.4,1.1992,0.0788916198402231,0.244155496934758,0.125261274373821,0.4,0.258925411794167,0.888682498,0.803758053,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.00183150183150183,0,1,NA,1,1,NA,1
NA,Shanghai,CN72,China,China         _Shanghai,1,200,2000,0,10,0,0,0,0,0,0,0,24.96,100,1,2,2,5,2,2,5,1,4,1,4,1,4,2,2,4,4,1,4,4,24,0,Political Economi,Eco,China-Hebei,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.291549665014884,0.548527365362254,1,0.349282847673563,0.645774833,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.981684981684982,-1,NA,1,0,1,NA,1
NA,Shanghai,CN73,China,China         _Shanghai,0,200,20000,0,50,10,50,200,0,20,50,50,24.96,100,2,2,2,3,3,4,2,3,3,3,3,3,3,3,2,4,4,2,4,4,26,1,Finance,Eco,China-Jiangsu,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.668100537200059,0.198968500637882,1,0.698646464634247,0.834050269,0.59948425,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.768610093610094,-0.0625,NA,1,0,1,NA,1
NA,Shanghai,CN74,China,China         _Shanghai,1,200,1000,0,NA,40,80,2000,8,100,40,56,31.2,120,3,3,3,3,2,3,1,2,5,4,2,3,3,2,2,1,2,2,4,4,26,1,Finance,Eco,China-Hunan,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.248,1.2,1.224,0.0877814178095424,0.195813174500402,0.672502061900747,1,0.258925411794167,0.597906587,0.836251031,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,NA,-0.116666666666667,NA,NA,NA,NA,NA,NA
NA,Shanghai,CN75,China,China         _Shanghai,1,150,10000,1,40,30,76,3600,2,120,20,24,24.96,100,1,1,2,2,1,2,1,3,4,3,2,3,4,4,2,3,4,3,2,3,23,1,Finance,Eco,China-Jiangxi,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.594617503152729,-0.0593355478449595,0.5,0.584893192461113,1.063078335,0.627109635,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.485999185999186,-0.591666666666667,1,NA,1,1,NA,1
NA,Shanghai,CN76,China,China         _Shanghai,0,150,1000,0,50,20,50,1000,10,100,20,30,31.2,130,4,2,1,5,3,2,2,2,5,3,3,1,2,2,2,1,3,3,1,5,23,1,Public Economics,Eco,China-Jiangxi,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.248,1.3,1.274,0.105169427999332,0.234654420458815,0.214914858072252,0.5,0.258925411794167,0.823102947,0.809943239,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.496387871387871,-0.541666666666667,1,NA,1,1,NA,1
NA,Shanghai,CN77,China,China         _Shanghai,0,200,4000,1,91,60,90,6000,10,240,48,60,24.96,100,2,3,3,2,3,3,2,2,4,4,5,3,4,2,2,3,4,4,4,1,23,1,Economics,Eco,China-Shangha,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.394950793962421,0.433742328873773,1,0.446125549591925,0.697475397,0.716871164,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0,0,1,NA,1,1,NA,1
NA,Shanghai,CN78,China,China         _Shanghai,1,200,4000,0,60,40,60,200,6,100,40,40,41.6,160,3,2,2,1,2,2,1,2,4,3,4,3,4,4,2,3,2,3,4,3,23,1,Finance,Eco,China_Zhejian,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,1.6,1.6320000000000001,0.212720154417842,0.394950793962421,0.433742328873773,1,0.446125549591925,0.697475397,0.716871164,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.492887667887668,-0.25,1,NA,1,1,NA,1
NA,Shanghai,CN79,China,China         _Shanghai,0,200,2000,0,40,20,20,100,4,10,20,20,62.4,400,2,1,2,2,2,3,2,2,3,3,2,3,4,3,2,3,3,4,4,4,23,0,Economics,Eco,China_Zhejian,China,China,,China,Asia,0,0,0,0,0,0,1,0,2.496,4,3.248,0.511616020569138,0.291549665014884,0.548527365362254,1,0.349282847673563,0.645774833,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.757758445258445,-0.625,1,NA,1,1,NA,1
NA,Peking,CN8,China,China         _Peking,0,1200,200000,0,NA,0,0,0,0,0,80,100,24.96,100,1,1,1,1,1,1,2,1,2,2,3,3,3,2,2,4,1,1,1,5,21,0,Statistics,Eco,China-Hebei,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.765517730079099,5.79687311860775,11,1.13846919998238,0.147126478,0.566406093,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,NA,0.666666666666667,NA,1,0,NA,NA,NA
NA,Shanghai,CN80,China,China         _Shanghai,0,400,100000,1,200,20,200,1000,10,100,40,80,104,2000,2,2,2,2,2,3,2,1,3,3,3,4,3,2,2,1,2,3,2,4,22,0,Economics,Eco,China-Jiangsu,China,China,,China,Asia,0,0,0,0,0,0,1,0,4.16,20,12.08,1.08206693428511,0.846876174479757,1.16581926567262,3,0.99526231496888,0.461719044,0.541454816,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,-0.0561151811151811,0.0833333333333333,NA,1,0,NA,1,0
NA,Shanghai,CN81,China,China         _Shanghai,1,200,2000,0,40,20,40,1000,10,60,40,40,41.6,400,3,3,2,3,2,2,2,2,2,3,3,4,4,2,4,2,4,4,2,4,25,0,Economics,Eco,China-Jiangsu,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,4,2.832,0.452093249017731,0.291549665014884,0.548527365362254,1,0.349282847673563,0.645774833,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.560999185999186,-0.25,1,NA,1,1,NA,1
NA,Shanghai,CN82,China,China         _Shanghai,1,200,600,0,20,4,10,20,4,10,4,4,208,1000,3,3,2,3,3,4,2,3,4,4,4,3,4,3,4,2,2,3,4,4,23,0,International Eco,Eco,China-Fujian,China,China,,China,Asia,0,0,0,0,0,0,1,0,8.32,10,9.16,0.961895473667851,0.129830963909753,0.77017630414292,1,0.196231198851315,0.564915482,0.885088152,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.859573667073667,-0.925,1,NA,1,1,NA,1
NA,Shanghai,CN83,China,China         _Shanghai,1,300,4000,1,20,10,16,200,4,10,20,20,416,10000,2,3,1,3,3,2,1,3,3,3,4,3,3,3,4,2,4,2,4,3,20,0,Industrial Organi,Eco,China-Anhui,China,China,,China,Asia,0,0,0,0,0,0,1,0,16.64,100,58.32,1.76581751530992,0.33350053098298,1.2497178893424,2,0.446125549591925,0.444500177,0.749905963,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.826795889295889,-0.625,1,NA,1,1,NA,1
NA,Shanghai,CN84,China,China         _Shanghai,1,200,1000,1,60,40,50,200,6,40,40,40,41.6,200,3,2,2,2,3,3,2,2,3,3,3,3,4,2,2,2,4,4,4,4,23,0,Finance,Eco,China-Nanjing,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0.195813174500402,0.672502061900747,1,0.258925411794167,0.597906587,0.836251031,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.553072853072853,-0.25,1,NA,1,1,NA,1
NA,Shanghai,CN85,China,China         _Shanghai,1,300,100000,1,40,30,36,100,10,50,30,40,41.6,140,1,1,3,3,3,4,5,3,1,3,3,2,4,2,3,1,4,3,2,4,23,1,Economics,Eco,China,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,1.4,1.532,0.185258765296585,0.906864618558969,0.573263235786042,2,0.99526231496888,0.63562154,0.524421079,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.57257326007326,-0.354166666666667,1,NA,1,1,NA,1
NA,Shanghai,CN86,China,China         _Shanghai,1,400,10000,0,20,40,60,1000,10,100,40,50,33.28,100,1,2,3,2,2,4,3,4,4,4,3,3,4,4,3,2,4,2,4,4,23,1,International Eco,Eco,China-Guangdo,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.3312,1,1.1656,0.0665495387619337,0.429969148308729,1.79726314706225,3,0.584893192461113,0.357492287,0.699315787,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.477258852258852,-0.166666666666667,1,NA,1,1,NA,1
NA,Shanghai,CN87,China,China         _Shanghai,1,600,NA,0,10,10,10,100,0,40,10,10,49.92,600,2,1,1,2,2,1,1,3,3,4,4,3,4,4,3,2,3,3,2,2,23,0,Economics,Eco,Chinese,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.9968000000000001,6,3.9984,0.601886238782375,NA,NA,5,NA,NA,NA,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.90483312983313,-0.8125,NA,1,0,1,NA,1
NA,Shanghai,CN88,China,China         _Shanghai,1,200,20000,0,200,100,180,200,10,40,40,60,41.6,200,1,2,1,1,2,2,1,2,2,2,4,3,4,2,3,2,2,4,2,2,22,0,Fiannce,Eco,China-Jiangsu,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0.668100537200059,0.198968500637882,1,0.698646464634247,0.834050269,0.59948425,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,-0.177411477411477,-0.0833333333333333,NA,1,0,NA,1,0
2008-03-20,Wuhan,CN89,China,China         _Wuhan,1,400,4000,0,40,20,60,3000,6,120,40,50,41.6,200,1,1,2,1,1,3,2,2,3,4,3,4,4,1,3,1,3,4,3,4,20,1,automation,Science,China-Henan,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,2,1.832,0.262925469331832,0.291549665014884,2.09705473072451,3,0.446125549591925,0.322887416,0.774263683,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.493406593406593,-0.166666666666667,1,NA,1,1,NA,1
NA,Peking,CN9,China,China         _Peking,0,1000,10000,1,200,100,200,1000,40,200,20,20,24.96,140,3,1,2,3,1,2,1,3,3,2,2,2,3,2,3,3,3,3,4,3,20,0,Statistics,Eco,Chinese,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.9984000000000001,1.4,1.1992,0.0788916198402231,0.291549665014884,6.74263682681127,9,0.584893192461113,0.129154967,0.774263683,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,-0.847781847781848,-0.625,NA,1,0,NA,1,0
2008-03-20,Wuhan,CN91,China,China         _Wuhan,0,2000,20000,0,90,50,80,2000,20,200,80,120,49.92,200,1,2,3,4,2,4,2,4,4,3,3,3,4,3,2,3,4,3,4,2,21,1,automation,Science,China-shanxi,China,,,"NA",other,0,0,0,0,0,0,0,0,1.9968000000000001,2,1.9984000000000002,0.30068242103006,0.291549665014884,14.4852736536225,19,0.698646464634247,0.064577483,0.774263683,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.0203500203500203,0.833333333333333,NA,1,0,NA,1,0
